ID,Label
661,1
662,7
663,10
664,10
665,6
666,6
667,10
668,1
669,4
670,5
671,4
672,8
673,10
674,1
675,6
676,1
677,10
678,4
679,1
680,7
681,9
682,8
683,5
684,7
685,9
686,6
687,6
688,6
689,6
690,2
691,8
692,6
693,1
694,11
695,9
696,6
697,8
698,4
699,10
700,11
701,5
702,1
703,10
704,1
705,1
706,3
707,1
708,5
709,7
710,11
711,1
712,5
713,6
714,10
715,10
716,8
717,8
718,1
719,8
720,1
721,10
722,10
723,11
724,1
725,2
726,1
727,3
728,10
729,5
730,8
731,4
732,8
733,4
734,5
735,11
736,1
737,7
738,3
739,7
740,1
741,3
742,4
743,1
744,1
745,1
746,6
747,7
748,3
749,1
750,8
751,8
752,4
753,4
754,1
755,4
756,11
757,11
758,7
759,3
760,1
761,8
762,10
763,7
764,8
765,5
766,1
767,7
768,4
769,10
770,1
771,1
772,7
773,6
774,8
775,3
776,9
777,8
778,3
779,3
780,3
781,3
782,3
783,11
784,3
785,10
786,8
787,3
788,9
789,11
790,9
791,8
792,3
793,11
794,8
795,3
796,3
797,8
798,9
799,10
800,3
801,3
802,3
803,5
804,3
805,3
806,11
807,6
808,9
809,9
810,8
811,11
812,8
813,1
814,3
815,3
816,3
817,3
818,3
819,8
820,9
821,8
822,3
823,3
824,8
825,8
826,3
827,6
828,3
829,8
830,3
831,5
832,11
833,9
834,3
835,6
836,9
837,11
838,11
839,11
840,9
841,3
842,5
843,11
844,8
845,8
846,5
847,8
848,6
849,6
850,8
851,11
852,9
853,3
854,3
855,3
856,11
857,3
858,5
859,8
860,6
861,6
862,9
863,4
864,3
865,11
866,8
867,3
868,6
869,5
870,3
871,3
872,6
873,8
874,5
875,10
876,11
877,6
878,9
879,9
880,6
881,9
882,9
883,6
884,9
885,11
886,11
887,11
888,9
889,11
890,5
891,1
892,9
893,9
894,11
895,1
896,6
897,11
898,9
899,11
900,9
901,11
902,9
903,1
904,9
905,9
906,6
907,11
908,1
909,9
910,9
911,9
912,1
913,9
914,9
915,9
916,11
917,6
918,11
919,9
920,11
921,11
922,6
923,6
924,9
925,9
926,6
927,11
928,6
929,11
930,1
931,11
932,1
933,6
934,11
935,9
936,9
937,9
938,11
939,6
940,9
941,9
942,9
943,9
944,6
945,9
946,11
947,9
948,6
949,11
950,9
951,1
952,1
953,11
954,11
955,9
956,1
957,9
958,11
959,11
960,11
961,11
962,9
963,6
964,11
965,1
966,6
967,6
968,11
969,9
970,9
971,11
972,9
973,6
974,9
975,11
976,11
977,9
978,9
979,6
980,9
981,6
982,11
983,9
984,6
985,11
986,6
987,6
988,6
989,1
990,11
991,9
992,6
993,9
994,9
995,9
996,9
997,9
998,9
999,9
1000,1
1001,11
1002,9
1003,5
1004,6
1005,11
1006,1
1007,1
1008,9
1009,1
1010,1
1011,9
1012,9
1013,11
1014,9
1015,6
1016,9
1017,1
1018,11
1019,6
1020,1
1021,11
1022,9
1023,6
1024,1
1025,1
1026,9
1027,9
1028,9
1029,11
1030,11
1031,3
1032,9
1033,1
1034,1
1035,11
1036,8
1037,9
1038,6
1039,6
1040,11
1041,6
1042,9
1043,9
1044,9
1045,5
1046,9
1047,9
1048,11
1049,11
1050,1
1051,1
1052,11
1053,9
1054,11
1055,9
1056,11
1057,1
1058,1
1059,9
1060,6
1061,9
1062,6
1063,9
1064,9
1065,5
1066,6
1067,6
1068,9
1069,6
1070,9
1071,9
1072,9
1073,1
1074,9
1075,8
1076,5
1077,9
1078,1
1079,9
1080,6
1081,9
1082,9
1083,11
1084,9
1085,5
1086,9
1087,1
1088,9
1089,5
1090,3
1091,1
1092,1
1093,7
1094,9
1095,1
1096,9
1097,1
1098,1
1099,1
1100,1
1101,9
1102,3
1103,5
1104,9
1105,3
1106,8
1107,5
1108,1
1109,3
1110,9
1111,9
1112,3
1113,3
1114,1
1115,9
1116,3
1117,1
1118,5
1119,6
1120,5
1121,9
1122,1
1123,6
1124,9
1125,9
1126,9
1127,1
1128,5
1129,3
1130,7
1131,1
1132,9
1133,6
1134,5
1135,5
1136,11
1137,11
1138,3
1139,11
1140,7
1141,9
1142,6
1143,5
1144,3
1145,1
1146,6
1147,5
1148,7
1149,9
1150,3
1151,6
1152,1
1153,9
1154,9
1155,9
1156,1
1157,3
1158,1
1159,9
1160,11
1161,1
1162,5
1163,3
1164,6
1165,3
1166,9
1167,5
1168,5
1169,9
1170,9
1171,9
1172,3
1173,5
1174,3
1175,7
1176,8
1177,5
1178,9
1179,1
1180,1
1181,3
1182,5
1183,1
1184,5
1185,5
1186,1
1187,5
1188,3
1189,1
1190,1
1191,9
1192,9
1193,7
1194,6
1195,11
1196,1
1197,7
1198,9
1199,3
1200,3
1201,9
1202,1
1203,9
1204,9
1205,1
1206,5
1207,6
1208,5
1209,9
1210,3
1211,9
1212,10
1213,6
1214,9
1215,6
1216,3
1217,3
1218,11
1219,3
1220,3
1221,1
1222,7
1223,1
1224,5
1225,1
1226,5
1227,3
1228,9
1229,1
1230,9
1231,1
1232,1
1233,11
1234,6
1235,1
1236,5
1237,9
1238,9
1239,1
1240,1
1241,9
1242,1
1243,9
1244,5
1245,9
1246,5
1247,7
1248,11
1249,11
1250,5
1251,3
1252,5
1253,3
1254,9
1255,11
1256,1
1257,3
1258,6
1259,6
1260,5
1261,1
1262,1
1263,1
1264,1
1265,9
1266,1
1267,3
1268,3
1269,5
1270,3
1271,1
1272,9
1273,9
1274,3
1275,1
1276,1
1277,9
1278,6
1279,1
1280,7
1281,1
1282,5
1283,6
1284,5
1285,1
1286,1
1287,5
1288,9
1289,1
1290,9
1291,6
1292,1
1293,5
1294,9
1295,11
1296,1
1297,1
1298,3
1299,9
1300,1
1301,6
1302,1
1303,1
1304,6
1305,11
1306,3
1307,6
1308,5
1309,9
1310,3
1311,5
1312,1
1313,11
1314,1
1315,3
1316,9
1317,5
1318,9
1319,1
1320,9
1321,5
1322,6
1323,9
1324,5
1325,9
1326,6
1327,5
1328,5
1329,3
1330,11
1331,9
1332,9
1333,3
1334,7
1335,11
1336,8
1337,1
1338,1
1339,1
1340,1
1341,5
1342,3
1343,3
1344,11
1345,11
1346,3
1347,1
1348,11
1349,3
1350,7
1351,5
1352,11
1353,9
1354,1
1355,8
1356,7
1357,7
1358,1
1359,9
1360,11
1361,5
1362,9
1363,7
1364,7
1365,5
1366,5
1367,1
1368,5
1369,9
1370,6
1371,3
1372,5
1373,11
1374,1
1375,9
1376,3
1377,3
1378,11
1379,8
1380,1
1381,3
1382,9
1383,1
1384,1
1385,3
1386,11
1387,5
1388,3
1389,9
1390,11
1391,9
1392,11
1393,11
1394,9
1395,7
1396,9
1397,9
1398,1
1399,11
1400,11
1401,1
1402,7
1403,11
1404,11
1405,11
1406,5
1407,5
1408,7
1409,1
1410,1
1411,11
1412,7
1413,11
1414,11
1415,11
1416,5
1417,1
1418,1
1419,7
1420,5
1421,7
1422,7
1423,1
1424,11
1425,7
1426,7
1427,5
1428,7
1429,11
1430,7
1431,7
1432,11
1433,1
1434,11
1435,7
1436,1
1437,11
1438,1
1439,6
1440,7
1441,11
1442,7
1443,7
1444,11
1445,7
1446,11
1447,7
1448,11
1449,11
1450,1
1451,11
1452,3
1453,11
1454,11
1455,7
1456,1
1457,11
1458,7
1459,11
1460,11
1461,1
1462,7
1463,1
1464,1
1465,6
1466,1
1467,1
1468,5
1469,6
1470,11
1471,1
1472,1
1473,7
1474,11
1475,11
1476,1
1477,7
1478,5
1479,11
1480,1
1481,11
1482,11
1483,1
1484,1
1485,11
1486,1
1487,1
1488,1
1489,11
1490,1
1491,1
1492,11
1493,1
1494,1
1495,7
1496,7
1497,1
1498,7
1499,11
1500,1
1501,7
1502,5
1503,11
1504,11
1505,11
1506,7
1507,11
1508,11
1509,7
1510,11
1511,7
1512,7
1513,11
1514,1
1515,7
1516,1
1517,11
1518,7
1519,1
1520,11
1521,11
1522,1
1523,11
1524,11
1525,7
1526,7
1527,1
1528,11
1529,11
1530,7
1531,11
1532,11
1533,1
1534,7
1535,11
1536,1
1537,11
1538,3
1539,5
1540,11
1541,11
1542,1
1543,7
1544,7
1545,7
1546,1
1547,1
1548,1
1549,1
1550,7
1551,11
1552,1
1553,11
1554,11
1555,7
1556,11
1557,7
1558,11
1559,1
1560,11
1561,11
1562,7
1563,7
1564,11
1565,11
1566,11
1567,11
1568,1
1569,11
1570,11
1571,11
1572,11
1573,5
1574,1
1575,11
1576,1
1577,11
1578,3
1579,7
1580,11
1581,7
1582,1
1583,11
1584,11
1585,7
1586,1
1587,5
1588,5
1589,5
1590,7
1591,7
1592,11
1593,1
1594,7
1595,5
1596,5
1597,7
1598,7
1599,11
1600,7
1601,5
1602,7
1603,1
1604,7
1605,11
1606,1
1607,11
1608,7
1609,5
1610,7
1611,7
1612,7
1613,7
1614,11
1615,7
1616,11
1617,7
1618,7
1619,11
1620,7
1621,1
1622,11
1623,7
1624,11
1625,7
1626,1
1627,7
1628,11
1629,7
1630,7
1631,7
1632,7
1633,1
1634,5
1635,5
1636,1
1637,11
1638,5
1639,5
1640,7
1641,7
1642,11
1643,11
1644,7
1645,7
1646,7
1647,7
1648,11
1649,7
1650,11
1651,7
1652,11
1653,11
1654,11
1655,5
1656,11
1657,7
1658,1
1659,7
1660,8
1661,1
1662,7
1663,7
1664,7
1665,7
1666,1
1667,7
1668,5
1669,11
1670,7
1671,1
1672,11
1673,7
1674,5
1675,5
1676,7
1677,11
1678,11
1679,1
1680,7
1681,11
1682,7
1683,7
1684,7
1685,7
1686,7
1687,7
1688,7
1689,11
1690,7
1691,11
1692,5
1693,7
1694,5
1695,1
1696,7
1697,11
1698,7
1699,7
1700,5
1701,11
1702,11
1703,7
1704,11
1705,7
1706,5
1707,11
1708,7
1709,1
1710,11
1711,7
1712,7
1713,7
1714,7
1715,11
1716,7
1717,7
1718,7
1719,5
1720,7
1721,11
1722,7
1723,11
1724,7
1725,5
1726,1
1727,5
1728,7
1729,7
1730,11
1731,5
1732,7
1733,5
1734,1
1735,1
1736,11
1737,5
1738,5
1739,1
1740,11
1741,11
1742,11
1743,7
1744,5
1745,7
1746,11
1747,7
1748,5
1749,5
1750,11
1751,7
1752,7
1753,7
1754,11
1755,11
1756,11
1757,11
1758,11
1759,7
1760,7
1761,5
1762,11
1763,11
1764,7
1765,7
1766,5
1767,7
1768,5
1769,11
1770,7
1771,11
1772,11
1773,3
1774,7
1775,11
1776,5
1777,5
1778,5
1779,5
1780,11
1781,5
1782,5
1783,7
1784,7
1785,1
1786,7
1787,7
1788,1
1789,7
1790,11
1791,11
1792,7
1793,11
1794,5
1795,1
1796,11
1797,5
1798,7
1799,11
1800,1
1801,11
1802,11
1803,5
1804,7
1805,11
1806,5
1807,7
1808,7
1809,7
1810,7
1811,11
1812,5
1813,1
1814,11
1815,7
1816,7
1817,7
1818,11
1819,11
1820,7
1821,5
1822,5
1823,7
1824,7
1825,11
1826,1
1827,1
1828,5
1829,7
1830,5
1831,11
1832,7
1833,5
1834,11
1835,11
1836,11
1837,7
1838,7
1839,7
1840,7
1841,7
1842,7
1843,7
1844,11
1845,11
1846,11
1847,11
1848,11
1849,7
1850,11
1851,5
1852,7
1853,5
1854,5
1855,11
1856,7
1857,7
1858,7
1859,1
1860,1
1861,11
1862,7
1863,7
1864,7
1865,1
1866,6
1867,7
1868,5
1869,5
1870,11
1871,7
1872,11
1873,5
1874,7
1875,7
1876,8
1877,7
1878,7
1879,5
1880,7
1881,7
1882,5
1883,7
1884,7
1885,11
1886,1
1887,11
1888,5
1889,5
1890,7
1891,7
1892,5
1893,11
1894,7
1895,7
1896,11
1897,7
1898,7
1899,1
1900,7
1901,5
1902,7
1903,7
1904,7
1905,11
1906,7
1907,11
1908,5
1909,5
1910,11
1911,5
1912,5
1913,7
1914,5
1915,11
1916,8
1917,5
1918,11
1919,7
1920,11
1921,11
1922,11
1923,7
1924,7
1925,11
1926,7
1927,11
1928,11
1929,7
1930,7
1931,7
1932,11
1933,11
1934,5
1935,7
1936,1
1937,11
1938,11
1939,7
1940,11
1941,5
1942,7
1943,7
1944,5
1945,7
1946,1
1947,8
1948,11
1949,5
1950,11
1951,5
1952,1
1953,7
1954,11
1955,11
1956,11
1957,7
1958,7
1959,5
1960,1
1961,11
1962,11
1963,7
1964,5
1965,1
1966,11
1967,11
1968,11
1969,11
1970,7
1971,5
1972,5
1973,5
1974,5
1975,5
1976,8
1977,11
1978,11
1979,5
1980,7
1981,1
1982,7
1983,1
1984,11
1985,11
1986,11
1987,5
1988,11
1989,1
1990,11
1991,7
1992,7
1993,5
1994,5
1995,7
1996,5
1997,7
1998,7
1999,7
2000,7
2001,7
2002,7
2003,7
2004,1
2005,11
2006,5
2007,7
2008,11
2009,11
2010,7
2011,7
2012,5
2013,7
2014,11
2015,7
2016,1
2017,1
2018,5
2019,7
2020,11
2021,7
2022,8
2023,11
2024,1
2025,7
2026,7
2027,1
2028,5
2029,7
2030,7
2031,11
2032,5
2033,1
2034,5
2035,11
2036,1
2037,7
2038,11
2039,7
2040,7
2041,7
2042,7
2043,7
2044,7
2045,11
2046,11
2047,7
2048,1
2049,5
2050,7
2051,7
2052,8
2053,7
2054,7
2055,7
2056,7
2057,11
2058,7
2059,11
2060,7
2061,7
2062,11
2063,7
2064,5
2065,7
2066,1
2067,7
2068,7
2069,8
2070,7
2071,1
2072,11
2073,7
2074,11
2075,5
2076,11
2077,11
2078,7
2079,11
2080,7
2081,5
2082,7
2083,7
2084,11
2085,5
2086,1
2087,11
2088,11
2089,5
2090,11
2091,5
2092,7
2093,7
2094,5
2095,5
2096,7
2097,7
2098,5
2099,5
2100,5
2101,1
2102,11
2103,7
2104,7
2105,8
2106,7
2107,5
2108,7
2109,7
2110,11
2111,11
2112,1
2113,3
2114,8
2115,8
2116,5
2117,3
2118,11
2119,3
2120,5
2121,3
2122,3
2123,3
2124,8
2125,11
2126,5
2127,8
2128,3
2129,5
2130,3
2131,3
2132,5
2133,3
2134,3
2135,3
2136,3
2137,8
2138,8
2139,3
2140,3
2141,3
2142,3
2143,3
2144,5
2145,5
2146,11
2147,3
2148,3
2149,8
2150,5
2151,3
2152,3
2153,3
2154,3
2155,8
2156,8
2157,5
2158,3
2159,5
2160,10
2161,3
2162,6
2163,4
2164,8
2165,3
2166,5
2167,3
2168,8
2169,1
2170,10
2171,3
2172,8
2173,4
2174,3
2175,3
2176,3
2177,3
2178,3
2179,8
2180,6
2181,5
2182,3
2183,3
2184,5
2185,3
2186,5
2187,5
2188,3
2189,11
2190,5
2191,5
2192,3
2193,3
2194,5
2195,3
2196,10
2197,3
2198,8
2199,3
2200,5
2201,5
2202,10
2203,3
2204,6
2205,6
2206,11
2207,5
2208,10
2209,4
2210,3
2211,3
2212,3
2213,11
2214,3
2215,3
2216,11
2217,3
2218,6
2219,10
2220,3
2221,3
2222,5
2223,3
2224,5
2225,3
2226,3
2227,8
2228,3
2229,3
2230,3
2231,3
2232,5
2233,8
2234,5
2235,8
2236,3
2237,8
2238,3
2239,3
2240,3
2241,3
2242,3
2243,3
2244,3
2245,11
2246,3
2247,5
2248,3
2249,8
2250,8
2251,3
2252,3
2253,5
2254,3
2255,3
2256,6
2257,3
2258,10
2259,3
2260,3
2261,8
2262,5
2263,8
2264,3
2265,11
2266,10
2267,3
2268,2
2269,3
2270,3
2271,11
2272,3
2273,5
2274,3
2275,3
2276,3
2277,3
2278,3
2279,3
2280,3
2281,3
2282,8
2283,3
2284,8
2285,8
2286,10
2287,8
2288,8
2289,3
2290,8
2291,4
2292,3
2293,8
2294,3
2295,8
2296,5
2297,3
2298,8
2299,10
2300,3
2301,7
2302,3
2303,8
2304,8
2305,8
2306,8
2307,10
2308,3
2309,3
2310,10
2311,3
2312,10
2313,8
2314,10
2315,8
2316,3
2317,10
2318,3
2319,8
2320,3
2321,8
2322,3
2323,10
2324,3
2325,8
2326,10
2327,10
2328,3
2329,8
2330,3
2331,5
2332,3
2333,10
2334,3
2335,3
2336,8
2337,8
2338,8
2339,4
2340,3
2341,3
2342,4
2343,8
2344,8
2345,3
2346,3
2347,3
2348,8
2349,10
2350,8
2351,8
2352,3
2353,3
2354,8
2355,8
2356,8
2357,8
2358,3
2359,4
2360,3
2361,8
2362,10
2363,3
2364,3
2365,3
2366,8
2367,3
2368,10
2369,8
2370,3
2371,3
2372,3
2373,8
2374,10
2375,3
2376,10
2377,8
2378,8
2379,3
2380,10
2381,8
2382,3
2383,10
2384,3
2385,3
2386,8
2387,8
2388,3
2389,4
2390,8
2391,3
2392,8
2393,3
2394,10
2395,10
2396,8
2397,8
2398,10
2399,8
2400,8
2401,3
2402,3
2403,10
2404,3
2405,1
2406,3
2407,3
2408,3
2409,8
2410,10
2411,8
2412,3
2413,3
2414,10
2415,3
2416,8
2417,8
2418,10
2419,10
2420,3
2421,8
2422,3
2423,8
2424,8
2425,3
2426,8
2427,8
2428,4
2429,10
2430,3
2431,3
2432,8
2433,3
2434,3
2435,3
2436,3
2437,8
2438,3
2439,3
2440,10
2441,3
2442,3
2443,8
2444,3
2445,3
2446,3
2447,3
2448,10
2449,3
2450,3
2451,3
2452,10
2453,8
2454,3
2455,8
2456,4
2457,8
2458,10
2459,3
2460,4
2461,4
2462,10
2463,3
2464,8
2465,8
2466,3
2467,8
2468,3
2469,3
2470,3
2471,3
2472,3
2473,3
2474,8
2475,3
2476,3
2477,3
2478,8
2479,3
2480,3
2481,8
2482,8
2483,3
2484,8
2485,8
2486,3
2487,8
2488,8
2489,10
2490,8
2491,3
2492,8
2493,10
2494,3
2495,8
2496,4
2497,8
2498,10
2499,8
2500,4
2501,8
2502,4
2503,3
2504,8
2505,8
2506,8
2507,3
2508,8
2509,8
2510,8
2511,3
2512,3
2513,3
2514,3
2515,3
2516,10
2517,3
2518,3
2519,10
2520,8
2521,3
2522,3
2523,8
2524,3
2525,3
2526,8
2527,3
2528,3
2529,3
2530,8
2531,3
2532,3
2533,3
2534,3
2535,4
2536,8
2537,10
2538,3
2539,8
2540,8
2541,3
2542,3
2543,10
2544,8
2545,8
2546,10
2547,8
2548,3
2549,3
2550,3
2551,8
2552,3
2553,8
2554,4
2555,8
2556,3
2557,4
2558,8
2559,10
2560,3
2561,3
2562,8
2563,8
2564,3
2565,8
2566,3
2567,3
2568,3
2569,3
2570,3
2571,3
2572,8
2573,4
2574,8
2575,3
2576,3
2577,8
2578,3
2579,8
2580,8
2581,10
2582,3
2583,10
2584,3
2585,10
2586,3
2587,8
2588,4
2589,3
2590,8
2591,8
2592,3
2593,8
2594,8
2595,3
2596,4
2597,3
2598,3
2599,4
2600,5
2601,3
2602,3
2603,8
2604,8
2605,8
2606,8
2607,10
2608,8
2609,8
2610,8
2611,8
2612,10
2613,8
2614,10
2615,10
2616,8
2617,8
2618,3
2619,10
2620,10
2621,8
2622,8
2623,3
2624,8
2625,8
2626,10
2627,4
2628,3
2629,10
2630,8
2631,8
2632,7
2633,3
2634,3
2635,8
2636,10
2637,8
2638,8
2639,8
2640,3
2641,8
2642,6
2643,10
2644,8
2645,3
2646,3
2647,8
2648,3
2649,8
2650,3
2651,8
2652,10
2653,8
2654,3
2655,2
2656,3
2657,8
2658,8
2659,3
2660,3
2661,8
2662,8
2663,8
2664,3
2665,3
2666,8
2667,3
2668,3
2669,3
2670,3
2671,3
2672,10
2673,3
2674,8
2675,4
2676,3
2677,3
2678,8
2679,8
2680,3
2681,8
2682,8
2683,3
2684,8
2685,8
2686,8
2687,8
2688,3
2689,8
2690,3
2691,10
2692,4
2693,3
2694,8
2695,3
2696,3
2697,8
2698,3
2699,10
2700,3
2701,3
2702,8
2703,3
2704,8
2705,10
2706,8
2707,10
2708,8
2709,3
2710,3
2711,3
2712,8
2713,3
2714,4
2715,3
2716,8
2717,10
2718,8
2719,10
2720,10
2721,8
2722,8
2723,6
2724,6
2725,6
2726,6
2727,6
2728,6
2729,6
2730,6
2731,6
2732,6
2733,11
2734,8
2735,6
2736,6
2737,6
2738,6
2739,6
2740,6
2741,6
2742,8
2743,6
2744,6
2745,6
2746,6
2747,6
2748,6
2749,6
2750,6
2751,6
2752,6
2753,6
2754,6
2755,6
2756,6
2757,6
2758,6
2759,6
2760,6
2761,6
2762,3
2763,6
2764,6
2765,6
2766,6
2767,6
2768,6
2769,6
2770,6
2771,6
2772,6
2773,6
2774,6
2775,6
2776,6
2777,6
2778,6
2779,6
2780,6
2781,6
2782,6
2783,6
2784,6
2785,6
2786,6
2787,6
2788,6
2789,6
2790,3
2791,6
2792,6
2793,6
2794,6
2795,6
2796,6
2797,6
2798,6
2799,8
2800,6
2801,6
2802,6
2803,6
2804,6
2805,6
2806,6
2807,6
2808,6
2809,6
2810,6
2811,6
2812,6
2813,6
2814,6
2815,6
2816,6
2817,6
2818,6
2819,6
2820,6
2821,6
2822,6
2823,6
2824,8
2825,6
2826,3
2827,6
2828,6
2829,6
2830,6
2831,6
2832,6
2833,6
2834,6
2835,6
2836,6
2837,6
2838,6
2839,6
2840,6
2841,8
2842,6
2843,6
2844,6
2845,6
2846,6
2847,6
2848,6
2849,8
2850,8
2851,6
2852,6
2853,6
2854,6
2855,6
2856,6
2857,1
2858,6
2859,6
2860,6
2861,6
2862,6
2863,11
2864,5
2865,6
2866,6
2867,6
2868,6
2869,6
2870,6
2871,4
2872,2
2873,9
2874,1
2875,2
2876,4
2877,1
2878,2
2879,10
2880,4
2881,6
2882,9
2883,1
2884,4
2885,9
2886,1
2887,2
2888,10
2889,1
2890,6
2891,6
2892,1
2893,9
2894,2
2895,9
2896,10
2897,2
2898,1
2899,2
2900,9
2901,4
2902,9
2903,2
2904,9
2905,9
2906,9
2907,1
2908,6
2909,1
2910,6
2911,9
2912,1
2913,9
2914,9
2915,2
2916,9
2917,2
2918,2
2919,9
2920,9
2921,9
2922,4
2923,6
2924,9
2925,9
2926,2
2927,6
2928,9
2929,2
2930,9
2931,4
2932,2
2933,4
2934,9
2935,1
2936,2
2937,1
2938,2
2939,9
2940,2
2941,10
2942,6
2943,2
2944,1
2945,2
2946,9
2947,4
2948,9
2949,9
2950,2
2951,9
2952,9
2953,1
2954,2
2955,1
2956,4
2957,9
2958,7
2959,6
2960,11
2961,4
2962,7
2963,6
2964,6
2965,8
2966,3
2967,1
2968,3
2969,3
2970,9
2971,4
2972,8
2973,5
2974,2
2975,11
2976,4
2977,2
2978,11
2979,11
2980,10
2981,6
2982,7
2983,2
2984,8
2985,11
2986,11
2987,8
2988,2
2989,6
2990,8
2991,4
2992,5
2993,6
2994,3
2995,4
2996,6
