x_coordinate,y_coordinate,Cell_Type,TCN_Label
19145.40625,11503.702148,285 MY Lhx1 Gly-Gaba,5
4284.538574,41108.644531,285 MY Lhx1 Gly-Gaba,10
13987.632812,36954.246094,285 MY Lhx1 Gly-Gaba,5
2276.580566,45376.191406,285 MY Lhx1 Gly-Gaba,6
19584.992188,6383.097168,285 MY Lhx1 Gly-Gaba,2
19600.275391,7779.645996,285 MY Lhx1 Gly-Gaba,2
14078.665039,20070.03125,285 MY Lhx1 Gly-Gaba,4
6898.498535,37144.871094,285 MY Lhx1 Gly-Gaba,9
12681.794922,29283.869141,285 MY Lhx1 Gly-Gaba,2
18527.742188,24763.673828,285 MY Lhx1 Gly-Gaba,7
19673.886719,9450.066406,285 MY Lhx1 Gly-Gaba,2
7699.199707,43542.003906,285 MY Lhx1 Gly-Gaba,8
9629.835938,32022.142578,285 MY Lhx1 Gly-Gaba,2
15135.166016,12878.325195,285 MY Lhx1 Gly-Gaba,6
19618.332031,9121.472656,285 MY Lhx1 Gly-Gaba,2
19997.607422,9890.234375,285 MY Lhx1 Gly-Gaba,2
19076.4375,8711.977539,285 MY Lhx1 Gly-Gaba,2
9921.757812,41871.007812,285 MY Lhx1 Gly-Gaba,9
17883.451172,39286.304688,285 MY Lhx1 Gly-Gaba,3
16436.380859,28542.064453,285 MY Lhx1 Gly-Gaba,7
14537.885742,37777.105469,285 MY Lhx1 Gly-Gaba,5
6437.620605,45215.097656,285 MY Lhx1 Gly-Gaba,3
8667.989258,35860.996094,285 MY Lhx1 Gly-Gaba,5
13592.798828,32650.369141,285 MY Lhx1 Gly-Gaba,10
17911.666016,29505.960938,285 MY Lhx1 Gly-Gaba,7
12959.750977,28200.171875,285 MY Lhx1 Gly-Gaba,2
19226.197266,6821.618164,285 MY Lhx1 Gly-Gaba,2
1355.373291,36097.730469,046 Vip Gaba,3
18460.585938,7924.181152,285 MY Lhx1 Gly-Gaba,2
2342.539062,38931.160156,285 MY Lhx1 Gly-Gaba,8
10716.990234,43654.132812,285 MY Lhx1 Gly-Gaba,8
3518.929199,45751.398438,285 MY Lhx1 Gly-Gaba,3
2783.417725,46250.800781,285 MY Lhx1 Gly-Gaba,6
19659.796875,7962.253418,285 MY Lhx1 Gly-Gaba,2
8009.143555,40652.226562,285 MY Lhx1 Gly-Gaba,9
19538.685547,10010.494141,285 MY Lhx1 Gly-Gaba,2
12824.213867,1349.511597,285 MY Lhx1 Gly-Gaba,1
10241.322266,30568.660156,285 MY Lhx1 Gly-Gaba,2
20575.796875,36862.570312,285 MY Lhx1 Gly-Gaba,3
3551.948975,33796.722656,285 MY Lhx1 Gly-Gaba,4
5002.108398,38313.703125,285 MY Lhx1 Gly-Gaba,9
5950.140137,30493.279297,285 MY Lhx1 Gly-Gaba,3
4503.353516,40929.59375,285 MY Lhx1 Gly-Gaba,10
20310.291016,7655.411621,285 MY Lhx1 Gly-Gaba,2
19448.462891,8294.509766,285 MY Lhx1 Gly-Gaba,2
18452.835938,24291.796875,285 MY Lhx1 Gly-Gaba,7
18386.683594,24722.689453,285 MY Lhx1 Gly-Gaba,7
11851.830078,43454.390625,285 MY Lhx1 Gly-Gaba,3
1335.529907,36207.460938,285 MY Lhx1 Gly-Gaba,3
18996.976562,38691.632812,285 MY Lhx1 Gly-Gaba,3
15492.741211,11871.764648,285 MY Lhx1 Gly-Gaba,6
6703.529785,27688.847656,285 MY Lhx1 Gly-Gaba,3
13106.237305,20447.455078,285 MY Lhx1 Gly-Gaba,11
713.274048,36019.113281,285 MY Lhx1 Gly-Gaba,3
2430.193848,45660.765625,285 MY Lhx1 Gly-Gaba,6
20022.935547,9366.701172,285 MY Lhx1 Gly-Gaba,2
20275.917969,9768.025391,285 MY Lhx1 Gly-Gaba,2
19882.552734,6004.248047,285 MY Lhx1 Gly-Gaba,2
713.274048,36019.113281,285 MY Lhx1 Gly-Gaba,3
15936.396484,28541.919922,285 MY Lhx1 Gly-Gaba,7
1359.503906,40071.070312,285 MY Lhx1 Gly-Gaba,8
12832.135742,13389.449219,285 MY Lhx1 Gly-Gaba,11
19228.191406,7636.378906,285 MY Lhx1 Gly-Gaba,2
9280.056641,42805.496094,285 MY Lhx1 Gly-Gaba,8
5002.108398,38313.703125,285 MY Lhx1 Gly-Gaba,9
6893.049805,31963.34375,285 MY Lhx1 Gly-Gaba,2
18213.785156,2078.751709,285 MY Lhx1 Gly-Gaba,1
4592.151367,34199.652344,285 MY Lhx1 Gly-Gaba,5
6057.637207,32693.976562,285 MY Lhx1 Gly-Gaba,4
6721.871582,36074.109375,285 MY Lhx1 Gly-Gaba,2
12942.833984,38886.109375,285 MY Lhx1 Gly-Gaba,9
18370.9375,7266.516602,285 MY Lhx1 Gly-Gaba,10
19542.517578,9308.741211,285 MY Lhx1 Gly-Gaba,2
13252.637695,31563.875,285 MY Lhx1 Gly-Gaba,2
1876.456665,36775.746094,285 MY Lhx1 Gly-Gaba,3
19672.306641,7355.952637,285 MY Lhx1 Gly-Gaba,2
1496.266846,37761.933594,285 MY Lhx1 Gly-Gaba,1
19555.535156,5931.058105,285 MY Lhx1 Gly-Gaba,2
20038.490234,9072.821289,285 MY Lhx1 Gly-Gaba,2
33.126083,35980.398438,285 MY Lhx1 Gly-Gaba,3
19919.322266,8767.723633,285 MY Lhx1 Gly-Gaba,2
2074.549072,34267.695312,285 MY Lhx1 Gly-Gaba,5
20119.642578,9696.911133,285 MY Lhx1 Gly-Gaba,2
14342.003906,27532.929688,285 MY Lhx1 Gly-Gaba,7
0.0,35517.632812,285 MY Lhx1 Gly-Gaba,3
4082.447754,41511.015625,285 MY Lhx1 Gly-Gaba,9
19342.501953,10949.52832,285 MY Lhx1 Gly-Gaba,2
19811.113281,8519.775391,046 Vip Gaba,2
1005.468933,44609.621094,285 MY Lhx1 Gly-Gaba,6
1005.468933,44609.621094,285 MY Lhx1 Gly-Gaba,6
9945.458008,38609.496094,285 MY Lhx1 Gly-Gaba,9
10250.759766,31080.65625,285 MY Lhx1 Gly-Gaba,2
19629.732422,8809.762695,285 MY Lhx1 Gly-Gaba,2
15605.380859,29312.863281,285 MY Lhx1 Gly-Gaba,7
5793.366211,31554.095703,285 MY Lhx1 Gly-Gaba,4
18921.941406,6466.847168,285 MY Lhx1 Gly-Gaba,2
19402.302734,10034.364258,285 MY Lhx1 Gly-Gaba,2
16622.707031,28840.742188,285 MY Lhx1 Gly-Gaba,7
17354.087891,22968.226562,285 MY Lhx1 Gly-Gaba,7
20199.111328,8427.789062,285 MY Lhx1 Gly-Gaba,2
20204.853516,6197.47998,285 MY Lhx1 Gly-Gaba,2
12499.736328,37853.359375,285 MY Lhx1 Gly-Gaba,3
13681.238281,30562.449219,285 MY Lhx1 Gly-Gaba,2
12358.726562,33802.632812,285 MY Lhx1 Gly-Gaba,3
20201.595703,9179.310547,285 MY Lhx1 Gly-Gaba,2
3823.790283,45174.425781,285 MY Lhx1 Gly-Gaba,8
11423.317383,28857.232422,285 MY Lhx1 Gly-Gaba,5
20054.261719,10376.164062,285 MY Lhx1 Gly-Gaba,2
17566.224609,25440.638672,285 MY Lhx1 Gly-Gaba,7
10956.4375,30242.675781,285 MY Lhx1 Gly-Gaba,2
19067.917969,8276.796875,285 MY Lhx1 Gly-Gaba,2
13252.637695,31563.875,285 MY Lhx1 Gly-Gaba,2
19291.75,5667.301758,285 MY Lhx1 Gly-Gaba,2
9476.431641,33206.039062,285 MY Lhx1 Gly-Gaba,2
12824.213867,1349.511597,285 MY Lhx1 Gly-Gaba,1
18700.421875,8429.12207,285 MY Lhx1 Gly-Gaba,2
9297.87207,31276.361328,285 MY Lhx1 Gly-Gaba,2
19369.683594,7812.343262,285 MY Lhx1 Gly-Gaba,2
12436.039062,28826.894531,285 MY Lhx1 Gly-Gaba,2
6079.791992,45397.378906,285 MY Lhx1 Gly-Gaba,3
403.261017,37426.566406,285 MY Lhx1 Gly-Gaba,3
19783.777344,5078.512695,285 MY Lhx1 Gly-Gaba,2
7546.689941,32467.376953,285 MY Lhx1 Gly-Gaba,2
7782.165039,38885.550781,202 PRT Tcf7l2 Gaba,9
18300.820312,3083.758057,285 MY Lhx1 Gly-Gaba,1
4703.824219,37976.816406,285 MY Lhx1 Gly-Gaba,9
4707.203125,37976.449219,285 MY Lhx1 Gly-Gaba,9
566.953857,34516.675781,285 MY Lhx1 Gly-Gaba,5
10346.142578,33854.675781,285 MY Lhx1 Gly-Gaba,2
13418.467773,26219.429688,285 MY Lhx1 Gly-Gaba,5
1490.385864,36297.074219,285 MY Lhx1 Gly-Gaba,3
6559.063477,26013.025391,285 MY Lhx1 Gly-Gaba,11
16953.384766,27901.146484,285 MY Lhx1 Gly-Gaba,7
3987.313965,38306.871094,285 MY Lhx1 Gly-Gaba,4
6408.280273,42995.0625,285 MY Lhx1 Gly-Gaba,5
9782.970703,38868.675781,285 MY Lhx1 Gly-Gaba,9
4076.853516,44235.125,285 MY Lhx1 Gly-Gaba,5
9069.073242,23565.636719,285 MY Lhx1 Gly-Gaba,11
4714.20459,32037.759766,285 MY Lhx1 Gly-Gaba,4
11514.525391,27171.253906,285 MY Lhx1 Gly-Gaba,5
20809.416016,34629.09375,285 MY Lhx1 Gly-Gaba,3
16081.239258,26744.701172,285 MY Lhx1 Gly-Gaba,7
999.702942,29178.138672,285 MY Lhx1 Gly-Gaba,8
1681.868896,37321.6875,285 MY Lhx1 Gly-Gaba,3
18842.423828,26948.404297,285 MY Lhx1 Gly-Gaba,7
18586.986328,22602.205078,285 MY Lhx1 Gly-Gaba,4
7461.838379,42949.105469,285 MY Lhx1 Gly-Gaba,8
1040.113403,44720.304688,285 MY Lhx1 Gly-Gaba,6
5883.769531,44115.828125,285 MY Lhx1 Gly-Gaba,1
14093.564453,31575.9375,285 MY Lhx1 Gly-Gaba,10
11504.59375,19746.519531,285 MY Lhx1 Gly-Gaba,11
2076.057861,29081.853516,285 MY Lhx1 Gly-Gaba,8
3919.703857,33218.355469,285 MY Lhx1 Gly-Gaba,4
3987.559082,38428.230469,285 MY Lhx1 Gly-Gaba,4
19380.238281,37035.449219,285 MY Lhx1 Gly-Gaba,5
2402.820557,32537.585938,087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba,1
13250.991211,11058.383789,285 MY Lhx1 Gly-Gaba,6
17700.521484,27421.710938,285 MY Lhx1 Gly-Gaba,7
21814.609375,31436.367188,285 MY Lhx1 Gly-Gaba,5
2559.702881,34706.433594,285 MY Lhx1 Gly-Gaba,5
8338.295898,33181.683594,285 MY Lhx1 Gly-Gaba,2
3413.475098,44882.664062,285 MY Lhx1 Gly-Gaba,5
12707.157227,31244.791016,285 MY Lhx1 Gly-Gaba,2
6999.640625,42640.542969,285 MY Lhx1 Gly-Gaba,5
10009.912109,25219.833984,285 MY Lhx1 Gly-Gaba,11
10275.357422,42544.152344,285 MY Lhx1 Gly-Gaba,3
13394.418945,25294.978516,285 MY Lhx1 Gly-Gaba,5
12686.526367,37851.652344,285 MY Lhx1 Gly-Gaba,9
4725.78125,28022.335938,285 MY Lhx1 Gly-Gaba,11
11262.30957,28885.949219,285 MY Lhx1 Gly-Gaba,5
3341.617432,45266.320312,285 MY Lhx1 Gly-Gaba,3
7867.04248,25857.285156,046 Vip Gaba,11
6769.721191,43848.5,285 MY Lhx1 Gly-Gaba,8
1397.709229,34630.546875,285 MY Lhx1 Gly-Gaba,5
4709.118652,32040.837891,285 MY Lhx1 Gly-Gaba,4
3376.954346,28725.083984,285 MY Lhx1 Gly-Gaba,8
7428.325195,39071.722656,285 MY Lhx1 Gly-Gaba,9
1040.113403,44720.304688,285 MY Lhx1 Gly-Gaba,6
1326.026245,46286.742188,046 Vip Gaba,6
3138.907959,28701.421875,285 MY Lhx1 Gly-Gaba,8
13874.817383,29543.25,285 MY Lhx1 Gly-Gaba,2
12688.647461,37851.449219,285 MY Lhx1 Gly-Gaba,9
4714.762695,35892.199219,285 MY Lhx1 Gly-Gaba,4
14593.220703,27587.777344,285 MY Lhx1 Gly-Gaba,7
15109.280273,29349.632812,285 MY Lhx1 Gly-Gaba,7
13158.969727,28998.332031,285 MY Lhx1 Gly-Gaba,2
20369.152344,34804.898438,285 MY Lhx1 Gly-Gaba,3
6784.786133,43194.417969,285 MY Lhx1 Gly-Gaba,5
17712.556641,2726.30249,285 MY Lhx1 Gly-Gaba,1
4725.78125,28022.335938,285 MY Lhx1 Gly-Gaba,11
14728.688477,24068.613281,285 MY Lhx1 Gly-Gaba,1
1120.429443,29299.308594,285 MY Lhx1 Gly-Gaba,8
19324.539062,29058.449219,285 MY Lhx1 Gly-Gaba,7
9262.868164,23873.439453,285 MY Lhx1 Gly-Gaba,11
1069.860107,33922.789062,285 MY Lhx1 Gly-Gaba,1
17110.015625,24259.632812,285 MY Lhx1 Gly-Gaba,7
1674.030518,35120.277344,285 MY Lhx1 Gly-Gaba,5
3115.288574,38974.90625,285 MY Lhx1 Gly-Gaba,9
11364.417969,27965.728516,285 MY Lhx1 Gly-Gaba,5
8840.77832,22137.550781,285 MY Lhx1 Gly-Gaba,11
13009.197266,17241.535156,285 MY Lhx1 Gly-Gaba,11
8980.436523,36108.175781,285 MY Lhx1 Gly-Gaba,9
2404.312744,30483.617188,285 MY Lhx1 Gly-Gaba,1
9069.073242,23565.636719,285 MY Lhx1 Gly-Gaba,11
1902.655151,34609.054688,285 MY Lhx1 Gly-Gaba,5
9730.185547,38727.210938,285 MY Lhx1 Gly-Gaba,9
1354.741943,45180.414062,285 MY Lhx1 Gly-Gaba,6
12597.898438,22228.849609,285 MY Lhx1 Gly-Gaba,11
11387.632812,42008.160156,285 MY Lhx1 Gly-Gaba,3
14040.651367,16092.472656,285 MY Lhx1 Gly-Gaba,11
2120.489746,31900.71875,285 MY Lhx1 Gly-Gaba,1
14244.62207,25960.488281,285 MY Lhx1 Gly-Gaba,5
13158.969727,28998.332031,285 MY Lhx1 Gly-Gaba,2
12871.180664,11013.270508,285 MY Lhx1 Gly-Gaba,6
19211.474609,16561.748047,285 MY Lhx1 Gly-Gaba,1
20224.882812,26274.324219,285 MY Lhx1 Gly-Gaba,7
17732.722656,35995.296875,285 MY Lhx1 Gly-Gaba,10
2593.304932,39755.3125,285 MY Lhx1 Gly-Gaba,8
20534.265625,19285.033203,046 Vip Gaba,1
13305.621094,25389.65625,285 MY Lhx1 Gly-Gaba,5
9262.868164,23873.439453,285 MY Lhx1 Gly-Gaba,11
5814.466797,34178.484375,285 MY Lhx1 Gly-Gaba,4
1848.639404,28792.591797,285 MY Lhx1 Gly-Gaba,8
4788.355469,35828.40625,285 MY Lhx1 Gly-Gaba,4
8980.436523,36108.175781,285 MY Lhx1 Gly-Gaba,9
9642.068359,35246.289062,285 MY Lhx1 Gly-Gaba,10
3277.610596,34331.707031,285 MY Lhx1 Gly-Gaba,4
15292.099609,16553.476562,285 MY Lhx1 Gly-Gaba,11
6326.037109,29713.388672,285 MY Lhx1 Gly-Gaba,3
10933.273438,22297.361328,285 MY Lhx1 Gly-Gaba,11
8341.233398,33050.066406,285 MY Lhx1 Gly-Gaba,2
1069.860107,33922.789062,285 MY Lhx1 Gly-Gaba,1
13865.050781,11927.099609,285 MY Lhx1 Gly-Gaba,6
16575.570312,3477.299805,285 MY Lhx1 Gly-Gaba,8
7935.768555,31443.376953,285 MY Lhx1 Gly-Gaba,2
11461.886719,30994.453125,285 MY Lhx1 Gly-Gaba,2
3253.915771,43303.734375,285 MY Lhx1 Gly-Gaba,9
674.464233,32493.916016,285 MY Lhx1 Gly-Gaba,1
14130.984375,25994.341797,285 MY Lhx1 Gly-Gaba,5
19112.052734,16694.029297,046 Vip Gaba,1
13660.411133,31179.964844,285 MY Lhx1 Gly-Gaba,2
148.63739,27985.621094,285 MY Lhx1 Gly-Gaba,8
9918.993164,25432.501953,285 MY Lhx1 Gly-Gaba,11
14918.927734,29172.677734,285 MY Lhx1 Gly-Gaba,7
13000.582031,677.678772,285 MY Lhx1 Gly-Gaba,1
17557.429688,28216.644531,285 MY Lhx1 Gly-Gaba,7
19766.828125,28982.136719,285 MY Lhx1 Gly-Gaba,7
7448.40625,39171.167969,285 MY Lhx1 Gly-Gaba,9
14691.602539,25148.818359,285 MY Lhx1 Gly-Gaba,5
7785.525879,35843.949219,285 MY Lhx1 Gly-Gaba,5
16953.384766,27901.146484,285 MY Lhx1 Gly-Gaba,7
8840.77832,22137.550781,285 MY Lhx1 Gly-Gaba,11
18403.572266,32749.144531,285 MY Lhx1 Gly-Gaba,10
17831.160156,27578.845703,285 MY Lhx1 Gly-Gaba,7
5467.099121,42176.3125,285 MY Lhx1 Gly-Gaba,5
15757.033203,36074.609375,285 MY Lhx1 Gly-Gaba,9
18079.128906,17272.076172,285 MY Lhx1 Gly-Gaba,1
1404.923218,46265.234375,112 GPi Tbr1 Cngb3 Gaba-Glut,6
10343.943359,24818.519531,285 MY Lhx1 Gly-Gaba,11
13009.197266,17241.535156,285 MY Lhx1 Gly-Gaba,11
11595.572266,27381.8125,285 MY Lhx1 Gly-Gaba,5
9940.236328,41618.152344,285 MY Lhx1 Gly-Gaba,9
6717.432129,26922.849609,285 MY Lhx1 Gly-Gaba,11
13546.647461,37090.875,285 MY Lhx1 Gly-Gaba,5
13864.638672,26333.060547,285 MY Lhx1 Gly-Gaba,5
13000.582031,677.678772,285 MY Lhx1 Gly-Gaba,1
19076.111328,19322.066406,046 Vip Gaba,1
19740.785156,19190.585938,046 Vip Gaba,1
12643.832031,36160.398438,285 MY Lhx1 Gly-Gaba,10
9917.384766,34735.402344,285 MY Lhx1 Gly-Gaba,5
9182.083008,36792.921875,046 Vip Gaba,9
6733.847168,45451.40625,285 MY Lhx1 Gly-Gaba,8
4768.166016,42216.65625,285 MY Lhx1 Gly-Gaba,5
2482.373047,42636.246094,285 MY Lhx1 Gly-Gaba,9
14098.802734,27973.351562,006 L4/5 IT CTX Glut,7
15814.600586,41593.1875,046 Vip Gaba,1
9182.083008,36792.921875,046 Vip Gaba,9
3890.587646,33395.574219,285 MY Lhx1 Gly-Gaba,4
4768.166016,42216.65625,285 MY Lhx1 Gly-Gaba,5
14770.124023,14554.603516,285 MY Lhx1 Gly-Gaba,6
3594.907471,45932.738281,285 MY Lhx1 Gly-Gaba,8
944.821777,35969.691406,285 MY Lhx1 Gly-Gaba,3
12956.966797,16739.578125,116 AVPV-MEPO-SFO Tbr1 Glut,11
4879.39209,42357.328125,285 MY Lhx1 Gly-Gaba,5
12027.714844,29094.179688,046 Vip Gaba,2
2289.348145,35153.152344,285 MY Lhx1 Gly-Gaba,5
16738.242188,15098.056641,046 Vip Gaba,6
19564.166016,19118.078125,046 Vip Gaba,1
14287.839844,24951.408203,285 MY Lhx1 Gly-Gaba,5
13147.710938,27031.535156,285 MY Lhx1 Gly-Gaba,2
12653.37207,36154.933594,285 MY Lhx1 Gly-Gaba,10
19976.964844,19460.951172,057 NDB-SI-MA-STRv Lhx8 Gaba,1
22447.220703,34810.542969,046 Vip Gaba,3
12164.018555,37025.617188,285 MY Lhx1 Gly-Gaba,3
4645.327148,43437.804688,285 MY Lhx1 Gly-Gaba,5
8631.658203,30252.070312,285 MY Lhx1 Gly-Gaba,5
13672.682617,27715.320312,285 MY Lhx1 Gly-Gaba,2
4879.39209,42357.328125,285 MY Lhx1 Gly-Gaba,5
12956.966797,16739.578125,116 AVPV-MEPO-SFO Tbr1 Glut,11
14013.533203,36418.855469,285 MY Lhx1 Gly-Gaba,10
14267.285156,11515.603516,285 MY Lhx1 Gly-Gaba,6
9798.18457,28811.609375,046 Vip Gaba,3
20587.146484,10250.296875,285 MY Lhx1 Gly-Gaba,2
2519.606934,42806.007812,285 MY Lhx1 Gly-Gaba,9
14608.542969,41529.367188,285 MY Lhx1 Gly-Gaba,3
6620.695801,44859.230469,285 MY Lhx1 Gly-Gaba,8
10836.046875,28158.048828,285 MY Lhx1 Gly-Gaba,5
12659.338867,31394.960938,285 MY Lhx1 Gly-Gaba,2
944.821777,35969.691406,285 MY Lhx1 Gly-Gaba,3
9110.90625,35106.21875,046 Vip Gaba,5
7424.273926,45067.109375,046 Vip Gaba,8
16408.662109,37988.789062,046 Vip Gaba,3
9296.088867,44520.6875,285 MY Lhx1 Gly-Gaba,8
6967.938477,37080.167969,285 MY Lhx1 Gly-Gaba,9
18261.396484,6063.091309,285 MY Lhx1 Gly-Gaba,8
779.284912,39530.285156,285 MY Lhx1 Gly-Gaba,8
7789.641113,38998.613281,285 MY Lhx1 Gly-Gaba,9
9112.429688,32896.078125,285 MY Lhx1 Gly-Gaba,2
9016.357422,35422.199219,285 MY Lhx1 Gly-Gaba,5
4177.556641,36961.796875,285 MY Lhx1 Gly-Gaba,4
8106.304688,33753.425781,285 MY Lhx1 Gly-Gaba,2
18101.9375,5295.243652,285 MY Lhx1 Gly-Gaba,8
5213.633301,24880.783203,285 MY Lhx1 Gly-Gaba,11
17308.207031,4144.297852,285 MY Lhx1 Gly-Gaba,8
19053.992188,7836.845703,285 MY Lhx1 Gly-Gaba,2
18377.410156,8201.210938,285 MY Lhx1 Gly-Gaba,2
21207.125,34001.0625,285 MY Lhx1 Gly-Gaba,10
104.536255,48290.234375,285 MY Lhx1 Gly-Gaba,6
9112.429688,32896.078125,285 MY Lhx1 Gly-Gaba,2
17733.964844,4380.25,285 MY Lhx1 Gly-Gaba,8
18178.291016,7214.841309,285 MY Lhx1 Gly-Gaba,8
18120.703125,8270.879883,285 MY Lhx1 Gly-Gaba,2
18360.287109,10473.912109,285 MY Lhx1 Gly-Gaba,2
8987.442383,43606.152344,285 MY Lhx1 Gly-Gaba,8
10006.489258,40853.015625,285 MY Lhx1 Gly-Gaba,9
9229.217773,37114.964844,285 MY Lhx1 Gly-Gaba,9
21954.1875,35912.527344,285 MY Lhx1 Gly-Gaba,3
18542.888672,8600.804688,285 MY Lhx1 Gly-Gaba,2
779.284912,39530.285156,285 MY Lhx1 Gly-Gaba,8
13550.94043,39067.164062,285 MY Lhx1 Gly-Gaba,1
7910.942871,32099.845703,285 MY Lhx1 Gly-Gaba,2
18091.136719,8127.974609,285 MY Lhx1 Gly-Gaba,2
20177.962891,10562.407227,285 MY Lhx1 Gly-Gaba,2
5419.44043,35278.167969,285 MY Lhx1 Gly-Gaba,4
1924.300781,33625.125,285 MY Lhx1 Gly-Gaba,1
16739.251953,39410.03125,285 MY Lhx1 Gly-Gaba,3
15402.288086,40953.066406,285 MY Lhx1 Gly-Gaba,1
5218.601074,24883.25,285 MY Lhx1 Gly-Gaba,11
14903.041992,1559.186646,046 Vip Gaba,1
18035.898438,7500.572266,285 MY Lhx1 Gly-Gaba,8
12952.918945,33103.402344,285 MY Lhx1 Gly-Gaba,3
18432.025391,2987.231201,285 MY Lhx1 Gly-Gaba,1
11554.008789,43065.574219,285 MY Lhx1 Gly-Gaba,3
9819.00293,34173.191406,285 MY Lhx1 Gly-Gaba,2
16671.783203,26593.710938,285 MY Lhx1 Gly-Gaba,7
9229.217773,37114.964844,285 MY Lhx1 Gly-Gaba,9
17959.736328,37292.421875,285 MY Lhx1 Gly-Gaba,10
8987.442383,43606.152344,285 MY Lhx1 Gly-Gaba,8
8890.505859,33163.007812,285 MY Lhx1 Gly-Gaba,2
18289.966797,10132.041992,285 MY Lhx1 Gly-Gaba,2
18103.414062,5015.124023,285 MY Lhx1 Gly-Gaba,8
16736.175781,3934.891113,285 MY Lhx1 Gly-Gaba,8
17870.181641,6755.972168,285 MY Lhx1 Gly-Gaba,8
18320.226562,8773.220703,285 MY Lhx1 Gly-Gaba,2
18702.3125,10593.045898,285 MY Lhx1 Gly-Gaba,2
10727.732422,35004.386719,285 MY Lhx1 Gly-Gaba,10
12498.276367,40500.527344,285 MY Lhx1 Gly-Gaba,1
14671.962891,41708.082031,285 MY Lhx1 Gly-Gaba,3
3300.392334,47234.714844,285 MY Lhx1 Gly-Gaba,6
18418.789062,9799.267578,285 MY Lhx1 Gly-Gaba,2
18271.019531,6422.230469,285 MY Lhx1 Gly-Gaba,8
18077.628906,2540.592285,285 MY Lhx1 Gly-Gaba,1
7774.062012,40543.164062,285 MY Lhx1 Gly-Gaba,9
9296.088867,44520.6875,285 MY Lhx1 Gly-Gaba,8
4660.810547,40080.972656,285 MY Lhx1 Gly-Gaba,9
18331.175781,2308.792236,285 MY Lhx1 Gly-Gaba,1
12952.918945,33103.402344,285 MY Lhx1 Gly-Gaba,3
6216.583008,43699.542969,285 MY Lhx1 Gly-Gaba,5
16736.175781,3934.891113,285 MY Lhx1 Gly-Gaba,8
1925.938232,36950.84375,285 MY Lhx1 Gly-Gaba,3
7434.756348,42741.257812,285 MY Lhx1 Gly-Gaba,1
18541.630859,8263.851562,285 MY Lhx1 Gly-Gaba,2
14383.18457,39245.222656,285 MY Lhx1 Gly-Gaba,1
15119.270508,35957.210938,285 MY Lhx1 Gly-Gaba,9
20715.220703,32998.457031,285 MY Lhx1 Gly-Gaba,10
8620.337891,43948.792969,046 Vip Gaba,8
21207.125,34001.0625,285 MY Lhx1 Gly-Gaba,10
4660.810547,40080.972656,285 MY Lhx1 Gly-Gaba,9
18484.707031,8961.637695,285 MY Lhx1 Gly-Gaba,2
3933.245605,47350.042969,285 MY Lhx1 Gly-Gaba,6
