ID,Label
326,6
327,6
328,6
329,6
330,6
331,6
332,6
333,6
334,6
335,6
336,6
337,6
338,6
339,6
340,6
341,6
342,6
343,6
344,6
345,6
346,6
347,6
348,6
349,8
350,6
351,6
352,6
353,6
354,6
355,6
356,6
357,6
358,6
359,6
360,6
361,6
362,6
363,6
364,6
365,6
366,6
367,6
368,6
369,6
370,6
371,6
372,6
373,6
374,6
375,6
376,6
377,6
378,6
379,6
380,6
381,6
382,6
383,6
384,6
385,6
386,6
387,6
388,6
389,6
390,6
391,6
392,6
393,6
394,6
395,6
396,6
397,6
398,6
399,6
400,6
401,6
402,6
403,6
404,6
405,6
406,6
407,6
408,6
409,6
410,6
411,6
412,6
413,6
414,6
415,6
416,6
417,6
418,6
419,6
420,6
421,6
422,6
423,6
424,6
425,6
426,6
427,6
428,6
429,6
430,6
431,6
432,6
433,6
434,6
435,6
436,6
437,6
438,8
439,8
440,8
441,6
442,8
443,8
444,8
445,8
446,8
447,8
448,8
449,6
450,8
451,8
452,8
453,8
454,8
455,8
456,8
457,8
458,8
459,8
460,8
461,8
462,6
463,8
464,8
465,6
466,10
467,8
468,6
469,8
470,8
471,8
472,8
473,8
474,6
475,8
476,8
477,8
478,8
479,8
480,8
481,8
482,8
483,6
484,6
485,6
486,8
487,8
488,8
489,8
490,8
491,8
492,8
493,8
494,8
495,8
496,8
497,8
498,8
499,8
500,8
501,8
502,8
503,8
504,8
505,8
506,8
507,8
508,8
509,8
510,8
511,8
512,8
513,8
514,8
515,8
516,8
517,8
518,8
519,8
520,8
521,8
522,10
523,10
524,10
525,10
526,10
527,10
528,10
529,10
530,10
531,10
532,10
533,10
534,10
535,10
536,10
537,10
538,10
539,10
540,10
541,10
542,10
543,10
544,10
545,10
546,10
547,10
548,10
549,10
550,10
551,10
552,10
553,8
554,10
555,10
556,10
557,10
558,10
559,10
560,10
561,10
562,10
563,10
564,10
565,10
566,10
567,10
568,6
569,6
570,10
571,6
572,6
573,8
574,8
575,8
576,6
577,6
578,6
579,6
580,6
581,6
582,8
583,6
584,6
585,10
586,6
587,6
588,10
589,10
590,6
591,8
592,6
593,6
594,10
595,6
596,8
597,6
598,6
599,6
600,8
601,6
602,8
603,6
604,8
605,6
606,6
607,6
608,10
609,6
610,6
611,6
612,6
613,6
614,6
615,6
616,8
617,6
618,6
619,6
620,10
621,10
622,6
623,10
624,6
625,8
626,6
627,6
628,6
629,6
630,10
631,6
632,6
633,6
634,6
635,10
636,8
637,8
638,6
639,6
640,6
641,6
642,6
643,6
644,6
645,6
646,8
647,6
648,8
649,6
650,6
651,8
652,6
653,8
654,6
655,6
656,10
657,6
658,10
659,6
660,6
661,8
662,6
663,6
664,8
665,6
666,8
667,10
668,6
669,8
670,10
671,6
672,6
673,10
674,6
675,6
676,6
677,6
678,6
679,10
680,10
681,6
682,10
683,6
684,6
685,8
686,6
687,6
688,6
689,6
690,6
691,6
692,8
693,6
694,6
695,6
696,8
697,6
698,8
699,6
700,6
701,8
702,10
703,10
704,10
705,10
706,10
707,10
708,2
709,10
710,10
711,6
712,10
713,2
714,10
715,10
716,2
717,6
718,10
719,4
720,2
721,10
722,2
723,2
724,2
725,10
726,2
727,6
728,2
729,5
730,2
731,10
732,2
733,10
734,10
735,2
736,2
737,10
738,10
739,2
740,2
741,2
742,10
743,10
744,2
745,2
746,2
747,4
748,2
749,2
750,10
751,10
752,5
753,4
754,10
755,10
756,2
757,4
758,5
759,2
760,2
761,2
762,2
763,6
764,2
765,5
766,4
767,6
768,4
769,2
770,4
771,2
772,6
773,6
774,6
775,2
776,2
777,2
778,2
779,2
780,2
781,6
782,2
783,6
784,2
785,6
786,6
787,2
788,2
789,6
790,6
791,2
792,2
793,2
794,2
795,2
796,4
797,2
798,8
799,2
800,2
801,2
802,4
803,4
804,10
805,6
806,10
807,2
808,2
809,2
810,2
811,8
812,2
813,4
814,2
815,2
816,2
817,2
818,2
819,1
820,8
821,4
822,2
823,10
824,10
825,2
826,2
827,2
828,2
829,2
830,2
831,6
832,10
833,8
834,2
835,2
836,4
837,2
838,2
839,6
840,2
841,2
842,2
843,2
844,8
845,2
846,4
847,2
848,2
849,2
850,2
851,2
852,2
853,10
854,2
855,2
856,2
857,2
858,2
859,2
860,2
861,10
862,2
863,2
864,6
865,2
866,2
867,8
868,2
869,10
870,2
871,2
872,2
873,2
874,6
875,2
876,2
877,4
878,2
879,10
880,2
881,2
882,2
883,10
884,2
885,2
886,10
887,2
888,2
889,2
890,2
891,5
892,2
893,6
894,2
895,2
896,4
897,2
898,2
899,2
900,6
901,2
902,2
903,2
904,6
905,4
906,2
907,2
908,2
909,2
910,5
911,6
912,2
913,4
914,2
915,4
916,6
917,2
918,2
919,2
920,6
921,2
922,6
923,2
924,6
925,6
926,2
927,2
928,2
929,2
930,2
931,6
932,2
933,2
934,6
935,2
936,4
937,2
938,2
939,4
940,4
941,4
942,2
943,4
944,6
945,6
946,2
947,2
948,2
949,2
950,2
951,2
952,6
953,6
954,2
955,2
956,2
957,2
958,2
959,2
960,4
961,4
962,2
963,2
964,4
965,4
966,2
967,2
968,2
969,6
970,2
971,2
972,4
973,5
974,2
975,2
976,10
977,2
978,2
979,2
980,2
981,2
982,2
983,6
984,2
985,2
986,2
987,4
988,2
989,2
990,2
991,2
992,2
993,2
994,2
995,2
996,2
997,2
998,2
999,2
1000,2
1001,2
1002,2
1003,2
1004,2
1005,5
1006,2
1007,2
1008,2
1009,10
1010,2
1011,2
1012,2
1013,10
1014,2
1015,2
1016,2
1017,2
1018,2
1019,2
1020,2
1021,2
1022,2
1023,5
1024,2
1025,2
1026,2
1027,2
1028,2
1029,2
1030,10
1031,2
1032,2
1033,2
1034,2
1035,2
1036,2
1037,4
1038,2
1039,2
1040,2
1041,2
1042,2
1043,4
1044,2
1045,2
1046,2
1047,2
1048,2
1049,2
1050,2
1051,2
1052,2
1053,2
1054,2
1055,2
1056,10
1057,2
1058,2
1059,2
1060,2
1061,2
1062,2
1063,2
1064,6
1065,2
1066,2
1067,2
1068,2
1069,6
1070,2
1071,2
1072,2
1073,2
1074,6
1075,2
1076,2
1077,2
1078,2
1079,2
1080,2
1081,2
1082,2
1083,2
1084,4
1085,2
1086,4
1087,2
1088,6
1089,6
1090,2
1091,2
1092,2
1093,2
1094,2
1095,2
1096,2
1097,2
1098,2
1099,2
1100,6
1101,2
1102,2
1103,2
1104,2
1105,2
1106,2
1107,2
1108,2
1109,2
1110,2
1111,2
1112,2
1113,5
1114,2
1115,2
1116,4
1117,2
1118,2
1119,6
1120,2
1121,10
1122,2
1123,10
1124,2
1125,2
1126,2
1127,10
1128,2
1129,4
1130,2
1131,5
1132,2
1133,2
1134,2
1135,2
1136,4
1137,2
1138,2
1139,2
1140,2
1141,2
1142,2
1143,2
1144,2
1145,2
1146,2
1147,2
1148,10
1149,2
1150,2
1151,2
1152,2
1153,2
1154,2
1155,2
1156,2
1157,2
1158,2
1159,2
1160,2
1161,2
1162,2
1163,2
1164,2
1165,10
1166,2
1167,2
1168,2
1169,2
1170,2
1171,2
1172,2
1173,10
1174,2
1175,2
1176,2
1177,2
1178,8
1179,10
1180,2
1181,2
1182,6
1183,2
1184,6
1185,2
1186,2
1187,10
1188,2
1189,10
1190,2
1191,10
1192,8
1193,10
1194,4
1195,4
1196,10
1197,10
1198,4
1199,10
1200,10
1201,8
1202,8
1203,10
1204,10
1205,4
1206,10
1207,10
1208,10
1209,4
1210,8
1211,10
1212,10
1213,2
1214,10
1215,10
1216,10
1217,10
1218,10
1219,10
1220,10
1221,10
1222,10
1223,10
1224,10
1225,10
1226,10
1227,10
1228,10
1229,10
1230,10
1231,10
1232,10
1233,10
1234,10
1235,10
1236,10
1237,10
1238,10
1239,10
1240,10
1241,10
1242,10
1243,10
1244,8
1245,10
1246,10
1247,10
1248,10
1249,10
1250,10
1251,10
1252,10
1253,10
1254,10
1255,10
1256,10
1257,10
1258,10
1259,10
1260,10
1261,10
1262,10
1263,10
1264,10
1265,10
1266,10
1267,10
1268,10
1269,10
1270,10
1271,10
1272,10
1273,10
1274,10
1275,6
1276,10
1277,10
1278,10
1279,10
1280,10
1281,2
1282,2
1283,2
1284,10
1285,10
1286,2
1287,2
1288,2
1289,2
1290,2
1291,10
1292,2
1293,2
1294,2
1295,10
1296,2
1297,2
1298,10
1299,2
1300,2
1301,6
1302,10
1303,2
1304,8
1305,2
1306,10
1307,10
1308,10
1309,10
1310,10
1311,10
1312,10
1313,10
1314,10
1315,10
1316,10
1317,10
1318,2
1319,5
1320,10
1321,6
1322,2
1323,5
1324,6
1325,5
1326,2
1327,2
1328,2
1329,2
1330,2
1331,2
1332,2
1333,2
1334,2
1335,10
1336,2
1337,2
1338,2
1339,2
1340,10
1341,10
1342,2
1343,2
1344,2
1345,2
1346,2
1347,2
1348,10
1349,10
1350,6
1351,2
1352,2
1353,2
1354,2
1355,2
1356,10
1357,10
1358,10
1359,10
1360,2
1361,8
1362,2
1363,2
1364,10
1365,2
1366,10
1367,5
1368,2
1369,2
1370,2
1371,10
1372,2
1373,2
1374,2
1375,2
1376,6
1377,2
1378,10
1379,2
1380,10
1381,10
1382,2
1383,2
1384,2
1385,2
1386,10
1387,10
1388,2
1389,2
1390,2
1391,2
1392,10
1393,10
1394,2
1395,2
1396,10
1397,2
1398,2
1399,2
1400,10
1401,10
1402,10
1403,10
1404,2
1405,10
1406,2
1407,2
1408,2
1409,2
1410,2
1411,2
1412,6
1413,2
